idweb;id;annonce_reference_schema_v110;objet;filename;famille;code_departement;code_departement_prestation;famille_libelle;dateparution;datefindiffusion;datelimitereponse;nomacheteur;titulaire;perimetre;type_procedure;soustype_procedure;procedure_libelle;procedure_categorise;nature;sousnature;nature_libelle;sousnature_libelle;nature_categorise;nature_categorise_libelle;criteres;marche_public_simplifie;marche_public_simplifie_label;etat;descripteur_code;dc;descripteur_libelle;type_marche;type_marche_facette;type_avis;annonce_lie;annonces_anterieures;annonces_anterieures_schema_v110;source_schema;GESTION;DONNEES;url_avis;url_pdf
24-17802;24_17802;;Mise en place d'une plateforme d'hypervision;24-17802;JOUE;['76'];;Marchés européens;2024-02-14;2024-03-13;;Caux Seine agglo;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['163', '274'];['163', '274'];['Informatique (prestations de services)', 'Prestations de services'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17802;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17802.pdf
24-17992;24_17992;;Études d'aménagement d'infrastructures de mobilité - Lot 1 : prestations de maîtrise d'oeuvre pour des projets d'infrastructure;24-17992;JOUE;['74'];;Marchés européens;2024-02-14;2024-05-12;;GRAND ANNECY;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;['environnementaux'];;;INITIAL;['197'];['197'];"[""Maîtrise d'oeuvre""]";['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17992;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17992.pdf
24-18006;24_18006;;Mission de maîtrise d'oeuvre pour la construction d'un bâtiment sur le site de l'IFA Marcel Sauvage à Mont-Saint-Aignan (76);24-18006;JOUE;['76'];;Marchés européens;2024-02-14;2024-04-13;;CBA Architectes;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['274'];['274'];['Prestations de services'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18006;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18006.pdf
24-18314;24_18314;;Travaux de désamiantage et de déconstruction de l'ensemble des bâtis présents sur le site de l'ancienne cave coopérative à St Mamert du Gard.;24-18314;FNS;['30', '34', '84', '13', '26'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-03-06;2024-03-06T12:00:00+00:00;SPL AGATE;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['87', '479'];['87', '479'];['Démolition', 'Amiante (désamiantage)'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18314;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18314.pdf
24-18328;24_18328;;MARCHE DE TRAVAUX RELATIF A LA CREATION D'UNE VENTILATION DOUBLE FLUX A L'ECOLE MATERNELLE   FOUGAN DE MER POUR LA VILLE DE BOUGUENAIS;24-18328;FNS;['44'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-03-15;2024-03-15T12:00:00+00:00;VILLE DE BOUGUENAIS;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['360'];['360'];['Ventilation'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18328;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18328.pdf
24-18342;24_18342;;Réfection de la toiture terrasse et réaménagement d'un local;24-18342;FNS;['56'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-03-23;2024-03-22T12:00:00+00:00;Etablissement national des invalides de la marine;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['345'];['345'];"[""Tous corps d'état""]";['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18342;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18342.pdf
24-18442;24_18442;;Le marché concerne les travaux d'extension des bureaux de l'Office Municipal de Tourisme et d'Animation Culturelle de Grimaud;24-18442;FNS;['83'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-03-11;2024-03-11T16:00:00+00:00;OMTAC  679 Route Nationale 83310 Grimaud;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['33'];['33'];['Bâtiment'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18442;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18442.pdf
24-18446;24_18446;;Accord-cadre - Semitan : Audit technique des bâtiments;24-18446;FNS;['44'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-03-13;2024-03-13T12:00:00+00:00;Semitan;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['sociaux', 'environnementaux'];;;INITIAL;['19'];['19'];['Assistance technique'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18446;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18446.pdf
24-18497;24_18497;;Maîtrise d'oeuvre en vue de la restructuration de la résidence universitaire Jean Zay;24-18497;JOUE;['59'];;Marchés européens;2024-02-14;2024-04-14;;CROUS de Lille;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['197'];['197'];"[""Maîtrise d'oeuvre""]";['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18497;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18497.pdf
24-18537;24_18537;;Rénovation des internats, équipements sports, mise en accessibilité et divers au lycée Ferdinand Foch à rodez Marché travaux 21 lots;24-18537;FNS;['34'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-03-18;2024-03-18T12:00:00+00:00;Spl Arac Occitanie;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['sociaux'];;;INITIAL;['144'];['144'];['Gros oeuvre'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18537;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18537.pdf
24-18544;24_18544;;Réalisation des travaux de réhabilitation des bassins de l'axe de Bièvre sur la Route Départementale 119 entre les communes de Colombes et de La-Cote-Saint-André;24-18544;FNS;['38'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-03-15;;Département de l'Isère;;FNSimple;;;Procédure NC;/;RECTIFICATIF;;Rectificatif;Rectificatif;rectificatif/standard;Rectificatif/;['sociaux'];;;RECTIFICATIF;['333', '111'];['333', '111'];['Signalétique', 'Equipement hydraulique'];['TRAVAUX'];['Travaux'];;;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18544;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18544.pdf
24-18583;24_18583;;Déconstruction et reconstruction de la passerelle piétonne sur la Billière - communes de Cournonterral et Cournonsec;24-18583;FNS;['34'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-03-08;2024-03-08T14:00:00+00:00;Commune;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['286'];['286'];['Passerelle'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18583;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18583.pdf
24-18606;24_18606;;Prestations d'impression des revues municipales pour la commune de Loriol-sur-Drôme;24-18606;MAPA;['26'];;Marchés <90 k€ (MAPA);2024-02-14;2024-03-05;2024-03-05T16:00:00+00:00;Ville de Loriol;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['160'];['160'];['Impression'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18606;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18606.pdf
24-18616;24_18616;;Les prestations concernent des missions de programmation et d'assistance technique à la maîtrise d'ouvrage pour des études sur l'avenir du site universitaire de Montrouge.;24-18616;FNS;['92'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-06-05;;EPAURIF;;FNSimple;;;Procédure NC;/;RECTIFICATIF;;Rectificatif;Rectificatif;rectificatif/standard;Rectificatif/;;;;RECTIFICATIF;['455'];['455'];['Ingénierie'];['SERVICES'];['Services'];;;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18616;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18616.pdf
24-18620;24_18620;;Formation obligatoire des assistants maternels;24-18620;FNS;['83'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-05-13;;Conseil Departemental Du Var;;FNSimple;;;Procédure NC;/;ATTRIBUTION;;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['410'];['410'];['Formation'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18620;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18620.pdf
24-18649;24_18649;;Rénovation de 3 courts extérieurs de terrain de tennis,  rue Fléming 62400 Bethune;24-18649;FNS;['62'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-03-05;2024-03-05T12:00:00+00:00;Ville de Béthune;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['342'];['342'];['Terrain de sport'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18649;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18649.pdf
24-18655;24_18655;;TRAVAUX DE RENOVATION ET D'AMENAGEMENT DE BUREAUX - LES PINSONS A VANDŒUVRE-.;24-18655;FNS;['54'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-03-08;2024-03-08T12:00:00+00:00;Commune de VANDOEUVRE-LES-NANCY;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['345'];['345'];"[""Tous corps d'état""]";['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18655;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18655.pdf
24-18662;24_18662;;"PRESTATION D'ASSURANCE ""Dommages aux biens et risques annexes""";24-18662;MAPA;['02'];;Marchés <90 k€ (MAPA);2024-02-14;2024-03-18;2024-03-18T12:00:00+00:00;CA Chauny-Tergnier-La Fère;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['20'];['20'];['Assurance'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18662;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18662.pdf
24-18689;24_18689;;Mission de maitrise d'oeuvre - Desimpermeabilisation Et Vegetalisation Des Cours De 3 Groupes Scolaires A Perpignan;24-18689;FNS;['66'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-05-13;;Mairie de Perpignan;;FNSimple;;;Procédure NC;/;ATTRIBUTION;;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['197'];['197'];"[""Maîtrise d'oeuvre""]";['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18689;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18689.pdf
24-18720;24_18720;;Mission d'assistance et de conseil pour l'élaboration de l'appel d'offres de fourniture de services de télécommunications;24-18720;MAPA;['29'];;Marchés <90 k€ (MAPA);2024-02-14;2024-03-19;2024-03-19T12:00:00+00:00;Groupement de commandes SDI29/CD29;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['433'];['433'];"[""Assistance à maîtrise d'ouvrage""]";['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18720;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18720.pdf
24-18742;24_18742;;Aménagement d'un cheminement multi pratique le long du Tour du Lac - Commune de Lacapelle-Viescamp;24-18742;FNS;['15'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-03-15;2024-03-15T12:00:00+00:00;Communauté d'agglomération du Bassin d'Aurillac;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['345'];['345'];"[""Tous corps d'état""]";['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18742;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18742.pdf
24-16878;24_16878;;Mise en place de l'hébergement d'applications, de stockage et de sites internet;24-16878;JOUE;['11'];;Marchés européens;2024-02-13;2024-03-10;;Département de l'Aude;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['163'];['163'];['Informatique (prestations de services)'];;;['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-16878;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16878.pdf
24-18087;24_18087;;Prestations de déménagement de mobiliers et d'équipements divers pour la Caf de Paris;24-18087;FNS;['75'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-21;2024-03-21T11:00:00+00:00;Caisse d'Allocations Familiales de Paris;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['sociaux', 'environnementaux'];;;INITIAL;['86'];['86'];['Déménagement'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18087;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18087.pdf
24-18100;24_18100;;Mission de maitrise d'oeuvre pour la réhabilitation de la déchèterie de Pélissanne. Lieu d'exécution route d'Eguilles, 13 300 Pélissanne;24-18100;FNS;['13', '84', '04', '83'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-15;2024-03-15T12:30:00+00:00;METROPOLE AIX-MARSEILLE-PROVENCE Pôle Amélioration Cadre de Vie;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['455'];['455'];['Ingénierie'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18100;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18100.pdf
24-18101;24_18101;;Marché de travaux pour la requalification d'un bâtiment industriel pour la création du Centre d'Incendie et de Secours de Malaunay-Montville;24-18101;FNS;['76'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-04-05;2024-04-05T12:00:00+00:00;Sdis76 - Service Départemental d'Incendie et de Secours de la Seine-Maritime;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['105', '61', '270', '264'];['105', '61', '270', '264'];['Electricité (travaux)', 'Chauffage (travaux)', 'Plomberie (travaux)', 'Peinture (travaux)'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18101;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18101.pdf
24-18028;24_18028;;Travaux divers sur voiries communales à Livry-Louvercy;24-18028;FNS;['51'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-11;2024-03-11T16:00:00+00:00;Commune de Livry-Louvercy;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['365'];['365'];['Voirie'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18028;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18028.pdf
24-18039;24_18039;;Travaux de modernisation du réseau de chaleur urbain (RCU) de la Roseraie à Angers;24-18039;FNS;['49'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-10;;Ville d'Angers Loire Metropole (49);;FNSimple;;;Procédure NC;/;RECTIFICATIF;;Rectificatif;Rectificatif;rectificatif/standard;Rectificatif/;;;;RECTIFICATIF;['341', '141', '61'];['341', '141', '61'];['Terrassement', 'Génie civil', 'Chauffage (travaux)'];['TRAVAUX'];['Travaux'];;;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18039;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18039.pdf
24-18049;24_18049;;Mission de Contrôle Technique pour la construction de la Blanchisserie du GCS Blanchisserie et Logistique de la Charente;24-18049;MAPA;['16'];;Marchés <90 k€ (MAPA);2024-02-13;2024-03-08;2024-03-08T12:00:00+00:00;Centre Hospitalier Angoulème;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['72'];['72'];['Contrôle technique'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18049;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18049.pdf
24-18053;24_18053;;Réfection de la salle des professeurs Lycée Harteloire Brest;24-18053;FNS;['29'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-15;2024-03-15T17:00:00+00:00;REGION BRETAGNE 283 AVENUE GENERAL PATTON 35700 RENNES;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['33'];['33'];['Bâtiment'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18053;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18053.pdf
24-18065;24_18065;;Travaux de renouvellement d'un réseau d'eau potable 65100 Ade;24-18065;FNS;['65'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-15;2024-03-15T17:00:00+00:00;Communauté d'Agglomération Tarbes Lourdes Pyrénées;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['48'];['48'];['Canalisations'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18065;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18065.pdf
24-18235;24_18235;;Le présent accord-cadre, non alloti, a pour objet d'équiper les espaces extérieurs de l'enceinte des lycées en Pays de la Loire avec des aménagements paysagers « hors sol » autonomes en eau.;24-18235;FNS;['44', '49', '53', '72', '85'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-11;2024-03-11T12:00:00+00:00;Direction de l'éducation;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['274'];['274'];['Prestations de services'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18235;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18235.pdf
24-18246;24_18246;;Distribution de : solutions d'hygiène, produits d'entretien, accessoires d'hygiène et matériel de ménage et produits divers;24-18246;FNS;['95'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-08;2024-03-08T12:00:00+00:00;Mairie De Louvres;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['95', '153', '278'];['95', '153', '278'];"['Droguerie', 'Hygiène (articles)', ""Produits d'entretien""]";['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18246;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18246.pdf
24-18016;24_18016;;Mission de Coordination Sécurité et Protection de la Santé pour la construction de la Blanchisserie du GCS Blanchisserie et Logistique de Charente;24-18016;MAPA;['16'];;Marchés <90 k€ (MAPA);2024-02-13;2024-03-08;2024-03-08T12:00:00+00:00;Centre Hospitalier Angoulème;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['274'];['274'];['Prestations de services'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18016;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18016.pdf
24-18019;24_18019;;Travaux de désamiantage à l'école Primaire LUCIE AUBRAC à BRIVE;24-18019;MAPA;['19'];;Marchés <90 k€ (MAPA);2024-02-13;2024-03-08;2024-03-08T12:00:00+00:00;Mairie de Brive;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['479'];['479'];['Amiante (désamiantage)'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18019;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18019.pdf
