idweb;id;annonce_reference_schema_v110;objet;filename;famille;code_departement;code_departement_prestation;famille_libelle;dateparution;datefindiffusion;datelimitereponse;nomacheteur;titulaire;perimetre;type_procedure;soustype_procedure;procedure_libelle;procedure_categorise;nature;sousnature;nature_libelle;sousnature_libelle;nature_categorise;nature_categorise_libelle;criteres;marche_public_simplifie;marche_public_simplifie_label;etat;descripteur_code;dc;descripteur_libelle;type_marche;type_marche_facette;type_avis;annonce_lie;annonces_anterieures;annonces_anterieures_schema_v110;source_schema;GESTION;DONNEES;url_avis;url_pdf
24-18803;24_18803;;Enlèvement et traitement des déchets industriels banals (DIB) (ou déchets d'activités économiques non dangereux) du Centre Pompidou;24-18803;JOUE;['75'];;Marchés européens;2024-02-16;2024-03-14;;Centre Pompidou;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['404'];['404'];['Déchets non ménagers (prestations)'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18803;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18803.pdf
24-18928;24_18928;;ACHAT D'ESPACES PUBLICITAIRES & CONSEILS MÉDIAS  AU NOM ET POUR LE COMPTE DE L'ÉTABLISSEMENT PUBLIC DU CAPITOLE;24-18928;JOUE;['31'];;Marchés européens;2024-02-16;2024-05-14;;ETABLISSEMENT PUBLIC DU CAPITOLE;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['285'];['285'];['Publicité, Communication'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18928;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18928.pdf
24-19104;24_19104;;Bâtiments en ligne VAL TRAM Réalisation d une ligne de tramway entre Aubagne et La Bouilladisse;24-19104;JOUE;['13', '84', '83'];;Marchés européens;2024-02-16;2024-05-14;2024-03-14T10:30:00+00:00;Métropole Aix-Marseille-Provence;;DIRECTIVE-25;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;RECTIFICATIF;['347'];['347'];['Transport'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19104;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19104.pdf
24-18935;24_18935;;Fourniture du service Microsoft Azure et licences Microsoft 365;24-18935;JOUE;['12'];;Marchés européens;2024-02-16;2024-04-03;;TA TOULOUSE;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['186'];['186'];['Logiciel'];['FOURNITURES'];['Fournitures'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18935;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18935.pdf
24-18976;24_18976;;Concours restreint de maîtrise d'oeuvre pour la restructuration et l'extension de la salle de sport Michel Juguet;24-18976;JOUE;['56'];;Marchés européens;2024-02-16;2024-03-19;2024-03-19T11:00:00+00:00;Commune de JOSSELIN;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;CONCOURS;Avis de marché;Concours;appeloffre/concours;Avis de marché/Concours;;;;INITIAL;['197'];['197'];"[""Maîtrise d'oeuvre""]";['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18976;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18976.pdf
24-19172;24_19172;;Prestat° patrimoine immo du Départ de Vaucluse et  dépendances, phases études, travaux et maintenance : levés de bâts, topo et réseaux, intervent° foncières, mise à jour données bâts existantes;24-19172;JOUE;['84'];;Marchés européens;2024-02-16;2024-05-10;;Départemental de Vaucluse;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['344'];['344'];['Topographie'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19172;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19172.pdf
24-19562;24_19562;;Le présent marché consiste en l'aménagement du bâtiment « Grand Carré » dans le Couvent des Cordeliers sur la commune de Forcalquier;24-19562;FNS;['04', '05', '84'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-15;2024-03-15T12:00:00+00:00;Mairie de Forcalquier;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['33'];['33'];['Bâtiment'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19562;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19562.pdf
24-18812;24_18812;;SCÉNOGRAPHIE ET MUSÉOGRAPHIE DE L'EXPOSITION PERMANENTE DE LA CITÉ INTERNATIONALE DU CINÉMA D'ANIMATION;24-18812;JOUE;['74'];;Marchés européens;2024-02-16;2024-05-13;;Ville d'ANNECY;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['433', '362'];['433', '362'];"[""Assistance à maîtrise d'ouvrage"", 'Vidéo, cinéma']";['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18812;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18812.pdf
24-18887;24_18887;;La consultation est effectuée en relance suite à infructuosité pour la seule commune du marché  N°2023-17 passé par la Commune de BERGERAC, en sa qualité de coordonnateur du groupement de commandes, a;24-18887;JOUE;['24'];;Marchés européens;2024-02-16;2024-03-19;;Ville de Bergerac;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['20'];['20'];['Assurance'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18887;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18887.pdf
24-19001;24_19001;;Accord-cadre à bons de commande pour la fourniture de pièces pour le magasin du S.M.D.E.A. - Période 2023-2027 (Ariège 09);24-19001;JOUE;['09'];;Marchés européens;2024-02-16;2024-05-14;;Syndicat Mixte Départemental de l'Eau et de l'Assainissement;;DIRECTIVE-25;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['111'];['111'];['Equipement hydraulique'];['FOURNITURES'];['Fournitures'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19001;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19001.pdf
24-19022;24_19022;;Mission de maîtrise d'oeuvre pour les travaux d'aménagement du bâtiment B à Saint-Mandé.;24-19022;JOUE;['94'];;Marchés européens;2024-02-16;2024-03-14;;D'EQUERRE 2;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['197'];['197'];"[""Maîtrise d'oeuvre""]";['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19022;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19022.pdf
24-18690;24_18690;;Prestations de géo-référencement de réseau secs existants;24-18690;JOUE;['33'];;Marchés européens;2024-02-16;2024-05-13;;Bordeaux Métropole;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['186'];['186'];['Logiciel'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18690;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18690.pdf
24-18709;24_18709;;Fourniture de pièces détachées mécaniques et de carrosserie pour la réparation, l'entretien et l'équipement des engins des services propreté, collecte et autres services techniques de la Métropole Aix;24-18709;JOUE;['13'];;Marchés européens;2024-02-16;2024-03-18;2024-03-18T10:30:00+00:00;Métropole Aix-Marseille Provence;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['266'];['266'];['Pièces détachées'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18709;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18709.pdf
24-18752;24_18752;;Accord-cadre multi attributaires relatif aux missions de maîtrise d'oeuvre pour la réalisation de travaux sur le patrimoine immobilier, existant ou à créer, du Département de Seine-et-Marne;24-18752;JOUE;['77'];;Marchés européens;2024-02-16;2024-04-02;2024-04-02T14:00:00+00:00;Tribunal Administratif de Melun;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['197'];['197'];"[""Maîtrise d'oeuvre""]";['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18752;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18752.pdf
24-18930;24_18930;;CONCEPTION, FABRICATION ET POSE DE MOBILIERS DE SIGNALÉTIQUE SUR LES SENTIERS DE RANDONNÉE;24-18930;JOUE;['38'];;Marchés européens;2024-02-16;2024-05-14;;Communauté de communes de Bièvre Est;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;['environnementaux'];;;INITIAL;['333'];['333'];['Signalétique'];['FOURNITURES'];['Fournitures'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18930;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18930.pdf
24-19568;24_19568;;Réalisation d'un forage d'eau potable à Beaumont-sur-Oise;24-19568;FNS;['95', '75', '60', '77', '78', '91', '92', '93', '94'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-04-05;2024-04-04T12:00:00+00:00;SIEG Beaumont-Persan-Bernes;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['132'];['132'];['Forage'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19568;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19568.pdf
24-19715;24_19715;;Mission de maîtrise d'oeuvre portant sur la restructuration des ateliers de l'oeuvre Notre-Dame à Strasbourg;24-19715;FNS;['67'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-12;;Ville de Strasbourg;;FNSimple;;;Procédure NC;/;RECTIFICATIF;;Rectificatif;Rectificatif;rectificatif/standard;Rectificatif/;;;;RECTIFICATIF;['197'];['197'];"[""Maîtrise d'oeuvre""]";['SERVICES'];['Services'];;;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19715;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19715.pdf
24-19737;24_19737;;Mission d'accompagnement à la conception de sites internet;24-19737;FNS;['33'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-05-15;;Bordeaux Métropole;;FNSimple;;;Procédure NC;/;ATTRIBUTION;;Résultat de marché;;attribution/standard;Résultat de marché/;['environnementaux'];;;INITIAL;['163', '274'];['163', '274'];['Informatique (prestations de services)', 'Prestations de services'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19737;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19737.pdf
24-19745;24_19745;;Réalisation de prestations d'épandage de bio-insecticides sur la zone d'action de l'EID Méditerranée par drones électriques;24-19745;FNS;['34', '11', '13', '30', '66'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-19;2024-03-19T12:30:00+00:00;EID Méditerranée;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['89'];['89'];['Dératisation, désinsectisation'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19745;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19745.pdf
24-19625;24_19625;;Marché de maîtrise d'oeuvre de rénovation énergétique et restructuration de la salle des fêtes;24-19625;FNS;['77'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-18;2024-03-18T12:00:00+00:00;Ville de Trilport;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['197'];['197'];"[""Maîtrise d'oeuvre""]";['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19625;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19625.pdf
24-19634;24_19634;;Batiment Associatif De La Rue Des Jardiniers-Amelioration De La Securite Incendie Et De L'Accessibilite;24-19634;FNS;['46'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-14;2024-03-14T12:00:00+00:00;Ville de Cahors;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['105', '222'];['105', '222'];['Electricité (travaux)', 'Menuiserie'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19634;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19634.pdf
24-19583;24_19583;;Réhabilitation d'un hangar en bureaux pour y installer le siège de la Communauté de communes;24-19583;FNS;['77'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-14;2024-03-13T12:00:00+00:00;CC OREE DE LA BRIE;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['144', '366', '57', '222', '308', '309', '270', '269', '105'];['144', '366', '57', '222', '308', '309', '270', '269', '105'];['Gros oeuvre', 'Voirie et réseaux divers', 'Charpente', 'Menuiserie', 'Revêtements de sols', 'Revêtements muraux', 'Plomberie (travaux)', 'Plâtrerie', 'Electricité (travaux)'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19583;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19583.pdf
24-19599;24_19599;;Travaux de réhabilitation de l'ancienn centre de tri d'Audenge;24-19599;FNS;['33'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-16;;administration générale;;FNSimple;;;Procédure NC;/;ATTRIBUTION;;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['33'];['33'];['Bâtiment'];['TRAVAUX'];['Travaux'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19599;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19599.pdf
24-19645;24_19645;;Télésurveillance des bâtiments Départementaux (F);24-19645;FNS;['30'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-06;2024-03-06T16:00:00+00:00;Conseil départemental du Gard;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['222', '274', '415'];['222', '274', '415'];['Menuiserie', 'Prestations de services', 'Télésurveillance'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19645;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19645.pdf
24-19696;24_19696;;Maintenance et réparation des barrières Semco ou équivalent;24-19696;FNS;['78'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-19;2024-03-19T16:00:00+00:00;Saint-Quentin-en-Yvelines - Communauté d'agglomération;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['196'];['196'];['Maintenance'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19696;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19696.pdf
24-19877;24_19877;;Travaux de rénovation thermique du Lieu d'Accueil et de Loisirs de Proximité.;24-19877;FNS;['59'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-07;2024-03-06T12:00:00+00:00;Ville d'ANZIN;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['144', '222', '270', '105', '264', '77'];['144', '222', '270', '105', '264', '77'];['Gros oeuvre', 'Menuiserie', 'Plomberie (travaux)', 'Electricité (travaux)', 'Peinture (travaux)', 'Cuisine (équipement)'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19877;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19877.pdf
24-19888;24_19888;;Acquisition et livraison de papier spécifique reprographie pour le service reprographie et de papier traceur pour l'ensemble des services du Département de la Charente-Maritime - 2 lots.;24-19888;FNS;['17'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-18;;DEPARTEMENT DE CHARENTE-MARITIME;;FNSimple;;;Procédure NC;/;RECTIFICATIF;;Rectificatif;Rectificatif;rectificatif/standard;Rectificatif/;['environnementaux'];;;RECTIFICATIF;['262', '305'];['262', '305'];['Papeterie', 'Reprographie'];['FOURNITURES'];['Fournitures'];;;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19888;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19888.pdf
24-19890;24_19890;;Formation des professionnels de la petite enfance du Var, décomposé en 2 lots : -Lot 1 Amélioration de la qualité d'accueil en structure -Lot 2 Professionnalisation des acteurs de la Petite Enfance;24-19890;FNS;['83'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-14;2024-03-13T12:00:00+00:00;Caisse d'Allocation Familiale du Var;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['410'];['410'];['Formation'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19890;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19890.pdf
24-20003;24_20003;;Marché de travaux de réalisation des espaces publics du quartier Moulins Liot à Fontenay-le-Comte;24-20003;FNS;['85'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-17;2024-03-22T12:00:00+00:00;Ville de Fontenay le Comte (85);;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['sociaux', 'environnementaux'];;;INITIAL;['366', '116'];['366', '116'];['Voirie et réseaux divers', 'Espaces verts'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-20003;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-20003.pdf
24-20005;24_20005;;Accord cadre multi-attributaire de travaux d'adaptation, de maintenance et de réparation des bâtiments, installation et infrastructures - Gros oeuvre - Maçonnerie;24-20005;FNS;['86'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-30;2024-03-15T12:00:00+00:00;CHU E POITIERS;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['144'];['144'];['Gros oeuvre'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-20005;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-20005.pdf
24-20010;24_20010;;Marché de travaux relatif à la mise en accessibilité et la rénovation partielle du Conservatoire à Rayonnement Régional situé 14, rue de Madrid Paris 75008;24-20010;FNS;['75', '95', '94', '93', '92', '91', '78', '77', '60'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-19;2024-03-19T12:00:00+00:00;Ville de Paris;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['345', '223', '321'];['345', '223', '321'];"[""Tous corps d'état"", 'Métallerie', 'Serrurerie']";['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-20010;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-20010.pdf
24-19941;24_19941;;Remplacement du parc copieurs et imprimantes de la RRTHV et de la Gare routière;24-19941;MAPA;['87'];;Marchés <90 k€ (MAPA);2024-02-16;2024-03-18;2024-03-18T11:00:00+00:00;RRTHV;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['160'];['160'];['Impression'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19941;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19941.pdf
24-19956;24_19956;;Professionnalisation Des Accueillants Familiaux Pour Personnes Agees Et Personnes Handicapees;24-19956;FNS;['34'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-05-15;;Conseil départemental de l'Hérault;;FNSimple;;;Procédure NC;/;ATTRIBUTION;;Résultat de marché;;attribution/standard;Résultat de marché/;['environnementaux'];;;INITIAL;['274'];['274'];['Prestations de services'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19956;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19956.pdf
