idweb;id;annonce_reference_schema_v110;objet;filename;famille;code_departement;code_departement_prestation;famille_libelle;dateparution;datefindiffusion;datelimitereponse;nomacheteur;titulaire;perimetre;type_procedure;soustype_procedure;procedure_libelle;procedure_categorise;nature;sousnature;nature_libelle;sousnature_libelle;nature_categorise;nature_categorise_libelle;criteres;marche_public_simplifie;marche_public_simplifie_label;etat;descripteur_code;dc;descripteur_libelle;type_marche;type_marche_facette;type_avis;annonce_lie;annonces_anterieures;annonces_anterieures_schema_v110;source_schema;GESTION;DONNEES;url_avis;url_pdf
24-14316;24_14316;;Location de moyens d'élévation avec et sans opérateur;24-14316;JOUE;['44'];;Marchés européens;2024-02-07;2024-03-08;;Tribunal administratif de Nantes;;DIRECTIVE-25;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['474'];['474'];['Véhicules (location)'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-14316;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14316.pdf
24-14385;24_14385;;Site d'appui à la reconversion professionnelle;24-14385;JOUE;['75'];;Marchés européens;2024-02-07;2024-03-14;2024-03-14T10:00:00+00:00;TRANSITIONS PRO Île-de-France;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['171'];['171'];['Site internet'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-14385;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14385.pdf
24-14655;24_14655;;Etude d'opportunité et de faisabilité pour la mise en place de systèmes d'avertissement locaux (SDAL) des crues dans le cadre du PAPI d'intention de l'agglomération toulousaine;24-14655;JOUE;['31'];;Marchés européens;2024-02-07;2024-05-05;;Toulouse Métropole;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['118'];['118'];['Etude'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-14655;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14655.pdf
24-14208;24_14208;;Application et modifications de l'OAP Paysage et Biodiversité du PLUi du territoire grenoblois;24-14208;JOUE;['38'];;Marchés européens;2024-02-07;2024-05-04;;GRENOBLE ALPES METROPOLE;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['118'];['118'];['Etude'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-14208;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14208.pdf
24-14211;24_14211;;PRESTATIONS D'ÉTUDES D'INFRASTRUCTURES ET ENVIRONNEMENTALES EN LIEN AVEC L'ASSAINISSEMENT DES EAUX USÉES;24-14211;JOUE;['17'];;Marchés européens;2024-02-07;2024-05-04;;Communauté d'Agglomération de La Rochelle;;DIRECTIVE-25;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['18', '118'];['18', '118'];['Assainissement', 'Etude'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-14211;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14211.pdf
24-14253;24_14253;;Fourniture et gestion de chèques d'accompagnement personnalisé destinés aux usagers du CCAS de la ville de REZE;24-14253;JOUE;['44'];;Marchés européens;2024-02-07;2024-05-04;;CCAS REZE;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;['environnementaux'];;;INITIAL;['274'];['274'];['Prestations de services'];['FOURNITURES'];['Fournitures'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-14253;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14253.pdf
24-14502;24_14502;;FOURNITURE DE BACS ROULANTS ET DE PIÈCES DÉTACHÉES POUR LA COLLECTE DES DÉCHETS MÉNAGERS ET ASSIMILÉS;24-14502;JOUE;['57'];;Marchés européens;2024-02-07;2024-05-05;;Metz Métropole;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;['environnementaux'];;;INITIAL;['71'];['71'];['Conteneur, poubelles'];['FOURNITURES'];['Fournitures'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-14502;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14502.pdf
24-15033;24_15033;;Marché global de conception, construction, aménagement et maintenance pour la rénovation du service des urgences et la réhabilitation du niveau 3 du V120 du Centre Hospitalier de Montceau-les-Mines;24-15033;FNS;['71'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-04-12;2024-04-12T12:00:00+00:00;Etablissement public de santé;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['33'];['33'];['Bâtiment'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15033;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15033.pdf
24-15035;24_15035;;Aménagement des rues Nicolas Rapin, Puits Saint-Martin et Petit Bot;24-15035;FNS;['85'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-03-08;2024-02-28T12:00:00+00:00;Ville de Fontenay le Comte (85);;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['365'];['365'];['Voirie'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15035;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15035.pdf
24-15040;24_15040;;Mission de maîtrise d'oeuvre pour la réhabilitation d'un entrepôt en poste de Police Municipale Parking Courbet - Juan-les-Pins (06160);24-15040;FNS;['06', '83'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-03-07;;Autorité Locale;;FNSimple;;;Procédure NC;/;ATTRIBUTION;;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['197'];['197'];"[""Maîtrise d'oeuvre""]";['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15040;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15040.pdf
24-15056;24_15056;;Aquisition d'appareils d'éclairage public;24-15056;FNS;['31'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-02-29;2024-02-29T14:00:00+00:00;Régie Municipale d'Electricité;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['102'];['102'];['Eclairage public'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15056;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15056.pdf
24-15059;24_15059;;Rd 240 - Communes de Latresne et Cénac- Ouvrages de confortement de talus et Réfection de chaussée Lot 1 et 2 Réf. 2213;24-15059;FNS;['33'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-05-06;;Conseil Départemental de la Gironde;;FNSimple;;;Procédure NC;/;ATTRIBUTION;;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['365'];['365'];['Voirie'];['TRAVAUX'];['Travaux'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15059;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15059.pdf
24-14993;24_14993;;Marché évaluations de la qualité des établissements et des services de l'AFL-;24-14993;FNS;['974'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-02-27;2024-02-27T12:00:00+00:00;ASSOCIATION FREDERIC LEVAVASSEUR;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['274'];['274'];['Prestations de services'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-14993;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14993.pdf
24-14995;24_14995;;Maintenance préventive et corrective des alarmes incendie, installations de désenfumage et des éclairages de sécurité des bâtiments communaux de la Ville de Vaulx-en-Velin Lot;24-14995;FNS;['69'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-02-28;2024-02-28T12:00:00+00:00;Ville de Vaulx en Velin;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['217'];['217'];"[""Matériel de secours et d'incendie""]";['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-14995;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14995.pdf
24-15100;24_15100;;Mission de maîtrise d'oeuvre en vue de la conception et de l'exécution de travaux de réalisation de places de parking pour véhicules au Centre Hospitalier de Château-Thierry.;24-15100;FNS;['02'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-03-08;2024-03-08T12:00:00+00:00;N° 2423;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['197'];['197'];"[""Maîtrise d'oeuvre""]";['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15100;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15100.pdf
24-15106;24_15106;;Travaux d'aménagement de l'échographie, l'admissions, la régie et le standard du bâtiment 12 du CASH de Nanterre;24-15106;FNS;['92'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-03-15;2024-03-15T13:00:00+00:00;Hôpital;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['345', '270', '105'];['345', '270', '105'];"[""Tous corps d'état"", 'Plomberie (travaux)', 'Electricité (travaux)']";['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15106;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15106.pdf
24-15149;24_15149;;Aménagement d'une zone à déchets verts à Plancher Bas (70) - 3ème procédure;24-15149;FNS;['70', '25', '90', '68'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-03-09;2024-03-08T12:00:00+00:00;SMICTOM DE LA ZONE SOUS-VOSGIENNE;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['353'];['353'];['Travaux de viabilité'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15149;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15149.pdf
24-15067;24_15067;;MARCHE MAITRISE D'OEUVRE REHABILITATION ENTREPOT ANCIENNE GARE-.;24-15067;FNS;['10'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-02-28;2024-02-28T12:00:00+00:00;Commune d'Ervy-le-Châtel;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['345'];['345'];"[""Tous corps d'état""]";['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15067;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15067.pdf
24-14985;24_14985;;Liaison Rd 736 / Rd 939 à Rouillac - 1ère tranche;24-14985;FNS;['16'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-05-06;;Conseil Départemental de la Charente;;FNSimple;;;Procédure NC;/;ATTRIBUTION;;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['365'];['365'];['Voirie'];['TRAVAUX'];['Travaux'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-14985;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14985.pdf
24-15316;24_15316;;Mise A Disposition De Plusieurs Espaces Sportifs Et Ludiques Temporaires Pour Les Animations De L'été 2024;24-15316;FNS;['69'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-03-07;2024-03-07T12:00:00+00:00;Ville de Vaulx en Velin;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['185'];['185'];['Location (matériels)'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15316;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15316.pdf
24-15317;24_15317;;Création du site Internet, maintenance et hébergement pour la Mission Val de Loire Syndicat Mixte Interrégional;24-15317;MAPA;['37', '49', '45', '44', '41', '75'];;Marchés <90 k€ (MAPA);2024-02-07;2024-03-15;2024-03-15T12:00:00+00:00;Syndicat mixte Interrégional Mission Val de Loire;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['sociaux', 'environnementaux'];;;INITIAL;['171', '163'];['171', '163'];['Site internet', 'Informatique (prestations de services)'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15317;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15317.pdf
24-15321;24_15321;;Accord-cadre à marchés subséquents portant sur l'achat de produits d'entretien à usage domestique et articles de droguerie - CN 37.01;24-15321;FNS;['02'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-03-01;2024-03-01T12:00:00+00:00;VILLE DE LAON;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['278'];['278'];"[""Produits d'entretien""]";['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15321;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15321.pdf
24-15324;24_15324;;Marche De Services Pour La Surveillance Et La Securite De La Piscine Intercommunale Du Neron;24-15324;FNS;['38'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-03-08;2024-03-08T17:00:00+00:00;Sivom du Néron;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['331', '138'];['331', '138'];['Surveillance', 'Gardiennage'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15324;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15324.pdf
24-15325;24_15325;;Acquisition , mise en oeuvre (paramétrage, reprise des données, formation), hébergement et maintenance d'une solution de gestion documentaire pour les bibliothèques du musée des bea;24-15325;FNS;['69'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-02-29;2024-02-29T16:00:00+00:00;Ville de Lyon;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['186'];['186'];['Logiciel'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15325;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15325.pdf
24-15330;24_15330;;Marché de prestations de services : vérification, les maintenances préventive et corrective et la fourniture des moyens de secours pour les besoins du GHT Provins Est Seine-et-Marne.;24-15330;MAPA;['77', '10', '51', '89', '91', '92', '93', '94', '95'];;Marchés <90 k€ (MAPA);2024-02-07;2024-03-08;2024-03-08T17:00:00+00:00;Établissement public de santé, EHPAD et Établissement public medico-social;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['196'];['196'];['Maintenance'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15330;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15330.pdf
24-15333;24_15333;;"Programme de gestion et d'aménagements du cours d'eau ""La Mortagne"" de Magnières à Xermaménil-.";24-15333;FNS;['54'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-03-15;2024-03-15T12:00:00+00:00;Communauté de Communes du Territoire de Luneville à Baccarat;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['197'];['197'];"[""Maîtrise d'oeuvre""]";['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15333;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15333.pdf
24-15347;24_15347;;Marché de travaux pour la réhabilitation du bâtiment A (CAFA) pour l’accueil provisoire de l’ESTACA au lycée Victor Louis à Talence. Opération 1135B001. Marché 2024B000T00026;24-15347;JOUE;['33', '16', '17', '24', '40'];;Marchés européens;2024-02-07;2024-04-30;;Bordeaux Métropole Aménagement agissant pour la Région Nouvelle Aquitaine;;DIRECTIVE-24;;;Procédure NC;/;PRE-INFORMATION;REDUCTION_DELAI;Avis informatif;Réduction des délais;information/reductiondelai;Avis informatif/;;;;INITIAL;['33'];['33'];['Bâtiment'];['TRAVAUX'];['Travaux'];['5', '', '3'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15347;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15347.pdf
24-15353;24_15353;;Prestations de géomètres sur le territoire de Vaucresson;24-15353;FNS;['92'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-03-13;2024-03-13T12:00:00+00:00;Ville de Vaucresson et SIVU du Haras Lupin;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['274'];['274'];['Prestations de services'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15353;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15353.pdf
24-15163;24_15163;;CONCEPTION ET IMPRESSION DE SUPPORTS DE COMMUNICATION POUR LA CCRV;24-15163;FNS;['02'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-04-07;2024-03-01T12:00:00+00:00;Communauté de communes Retz-en-Valois;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['104', '160', '285'];['104', '160', '285'];['Edition', 'Impression', 'Publicité, Communication'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15163;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15163.pdf
24-15184;24_15184;;Marché de conception – réalisation terrains;24-15184;FNS;['59'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-03-08;2024-03-08T16:00:00+00:00;Société Publique de l'Agglomération Dunkerquoise;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['sociaux'];;;INITIAL;['118', '342', '341', '116'];['118', '342', '341', '116'];['Etude', 'Terrain de sport', 'Terrassement', 'Espaces verts'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15184;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15184.pdf
24-15188;24_15188;;Prestations de services jardinage et entretien du Théâtre romain de Lillebonne;24-15188;FNS;['76'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-02-28;2024-02-28T16:00:00+00:00;Département de la Seine-Maritime;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['sociaux', 'environnementaux'];;;INITIAL;['274', '116'];['274', '116'];['Prestations de services', 'Espaces verts'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15188;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15188.pdf
24-15487;24_15487;;Réhabilitation des ailes, du corps central et d'un logement de l'école Jacques Prevert situé à Ribérac;24-15487;FNS;['24'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-03-06;2024-03-06T12:00:00+00:00;Cdc du Périgord Ribéracois;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['197'];['197'];"[""Maîtrise d'oeuvre""]";['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15487;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15487.pdf
24-15500;24_15500;;Acquisition d'un véhicule léger de type SUV compact pour le service d'agent de surveillance de voie publique d'agglomération;24-15500;MAPA;['95'];;Marchés <90 k€ (MAPA);2024-02-07;2024-03-01;2024-03-01T12:00:00+00:00;Communauté d'agglomération plaine vallée;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['359'];['359'];['Véhicules'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15500;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15500.pdf
